scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,4347.88,2.98
scenario3,dataset_002,4680.89,2.52
scenario3,dataset_003,6226.05,3.19
scenario3,dataset_004,4771.72,2.56
scenario3,dataset_005,4957.30,2.62
scenario3,dataset_006,5381.03,2.75
scenario3,dataset_007,4484.60,2.30
scenario3,dataset_008,4684.14,2.65
scenario3,dataset_009,5070.08,2.67
scenario3,dataset_010,5214.76,2.75
scenario3,dataset_011,6034.56,2.88
scenario3,dataset_012,4610.25,2.36
scenario3,dataset_013,5657.54,2.70
scenario3,dataset_014,4716.60,2.39
scenario3,dataset_015,5412.67,3.26
scenario3,dataset_016,5697.38,2.72
scenario3,dataset_017,5483.57,2.50
scenario3,dataset_018,5112.31,2.33
scenario3,dataset_019,5967.67,3.00
scenario3,dataset_020,4606.60,2.77
scenario3,dataset_021,5525.87,3.04
scenario3,dataset_022,5088.28,2.81
scenario3,dataset_023,4883.18,2.69
scenario3,dataset_024,5012.25,2.47
scenario3,dataset_025,4717.16,2.37
scenario3,dataset_026,5374.25,2.56
scenario3,dataset_027,5859.27,3.26
scenario3,dataset_028,4447.63,2.67
scenario3,dataset_029,5932.45,3.30
scenario3,dataset_030,4756.07,2.57
scenario3,dataset_031,5141.24,3.27
scenario3,dataset_032,5174.40,3.04
scenario3,dataset_033,4909.03,2.44
scenario3,dataset_034,4790.51,2.51
scenario3,dataset_035,5316.88,2.63
scenario3,dataset_036,4514.04,2.44
scenario3,dataset_037,6126.83,3.17
scenario3,dataset_038,6041.07,2.79
scenario3,dataset_039,5077.60,2.48
scenario3,dataset_040,5102.48,2.40
scenario3,dataset_041,6110.74,2.46
scenario3,dataset_042,4847.92,2.43
scenario3,dataset_043,5423.37,2.97
scenario3,dataset_044,5443.37,2.30
scenario3,dataset_045,5039.72,3.11
scenario3,dataset_046,4701.86,2.37
scenario3,dataset_047,4933.24,2.82
scenario3,dataset_048,5475.29,2.41
scenario3,dataset_049,4428.01,2.57
scenario3,dataset_050,4967.43,2.46
scenario3,dataset_051,4938.10,2.45
scenario3,dataset_052,4716.85,2.39
scenario3,dataset_053,5925.41,3.34
scenario3,dataset_054,5081.05,2.42
scenario3,dataset_055,6423.69,3.56
scenario3,dataset_056,5252.47,2.71
scenario3,dataset_057,6028.18,3.20
scenario3,dataset_058,6439.97,3.38
scenario3,dataset_059,6337.04,2.76
scenario3,dataset_060,6294.56,2.63
scenario3,dataset_061,4844.70,2.49
scenario3,dataset_062,5192.48,2.97
scenario3,dataset_063,4766.12,2.38
scenario3,dataset_064,4489.40,2.44
scenario3,dataset_065,4874.43,2.36
scenario3,dataset_066,5256.05,2.47
scenario3,dataset_067,4556.17,2.52
scenario3,dataset_068,4519.20,2.42
scenario3,dataset_069,5306.96,2.68
scenario3,dataset_070,5158.68,2.86
scenario3,dataset_071,4685.83,2.55
scenario3,dataset_072,5334.85,2.27
scenario3,dataset_073,6136.69,3.36
scenario3,dataset_074,5324.76,3.06
scenario3,dataset_075,4699.94,2.70
scenario3,dataset_076,5954.81,3.00
scenario3,dataset_077,4818.86,2.83
scenario3,dataset_078,5384.09,2.35
scenario3,dataset_079,5682.90,3.34
scenario3,dataset_080,4517.14,2.29
scenario3,dataset_081,4735.53,2.60
scenario3,dataset_082,5104.00,3.04
scenario3,dataset_083,5630.70,3.35
scenario3,dataset_084,4778.66,2.42
scenario3,dataset_085,5260.07,2.80
scenario3,dataset_086,5046.33,2.37
scenario3,dataset_087,6032.72,3.17
scenario3,dataset_088,5017.72,2.42
scenario3,dataset_089,4767.33,2.24
scenario3,dataset_090,5654.14,2.35
scenario3,dataset_091,5255.52,2.75
scenario3,dataset_092,5034.43,2.63
scenario3,dataset_093,5153.33,2.69
scenario3,dataset_094,5506.29,3.35
scenario3,dataset_095,4946.74,2.63
scenario3,dataset_096,5700.74,2.94
scenario3,dataset_097,5455.79,2.68
scenario3,dataset_098,5282.03,2.52
scenario3,dataset_099,6627.52,3.14
scenario3,dataset_100,5088.82,2.70
