scenario,dataset,total_distance_sum,total_time_ms_sum
scenario3,dataset_001,4276.58,13.70
scenario3,dataset_002,4634.21,14.21
scenario3,dataset_003,6156.91,9.93
scenario3,dataset_004,4765.36,12.30
scenario3,dataset_005,4976.93,10.15
scenario3,dataset_006,5405.11,11.52
scenario3,dataset_007,4517.32,11.63
scenario3,dataset_008,4668.57,11.79
scenario3,dataset_009,5084.12,12.67
scenario3,dataset_010,5145.69,10.81
scenario3,dataset_011,6003.35,11.18
scenario3,dataset_012,4586.51,12.62
scenario3,dataset_013,5652.37,11.74
scenario3,dataset_014,4711.11,11.85
scenario3,dataset_015,5435.86,13.63
scenario3,dataset_016,5822.44,12.54
scenario3,dataset_017,5513.44,11.41
scenario3,dataset_018,5083.47,10.70
scenario3,dataset_019,5878.59,9.91
scenario3,dataset_020,4555.82,10.59
scenario3,dataset_021,5498.99,11.87
scenario3,dataset_022,5017.43,10.57
scenario3,dataset_023,4854.46,12.30
scenario3,dataset_024,5063.68,12.78
scenario3,dataset_025,4644.83,11.24
scenario3,dataset_026,5337.80,12.81
scenario3,dataset_027,5704.05,10.77
scenario3,dataset_028,4450.69,11.03
scenario3,dataset_029,5851.47,13.25
scenario3,dataset_030,4763.46,13.49
scenario3,dataset_031,5108.63,11.62
scenario3,dataset_032,5145.68,9.98
scenario3,dataset_033,4988.92,13.50
scenario3,dataset_034,4738.11,11.52
scenario3,dataset_035,5213.55,11.45
scenario3,dataset_036,4499.88,9.66
scenario3,dataset_037,5997.54,10.84
scenario3,dataset_038,5965.11,10.49
scenario3,dataset_039,5001.05,10.89
scenario3,dataset_040,4978.05,11.15
scenario3,dataset_041,6026.30,11.17
scenario3,dataset_042,4804.41,10.49
scenario3,dataset_043,5270.24,9.89
scenario3,dataset_044,5437.56,11.09
scenario3,dataset_045,4979.77,11.59
scenario3,dataset_046,4669.43,10.56
scenario3,dataset_047,4852.01,12.19
scenario3,dataset_048,5391.78,11.66
scenario3,dataset_049,4330.83,10.44
scenario3,dataset_050,4933.49,12.45
scenario3,dataset_051,4847.55,12.01
scenario3,dataset_052,4721.98,9.95
scenario3,dataset_053,5907.87,11.68
scenario3,dataset_054,5020.23,11.10
scenario3,dataset_055,6403.62,11.22
scenario3,dataset_056,5123.30,11.89
scenario3,dataset_057,5821.39,11.58
scenario3,dataset_058,6384.80,11.95
scenario3,dataset_059,6348.43,10.91
scenario3,dataset_060,6223.66,9.31
scenario3,dataset_061,4885.41,10.70
scenario3,dataset_062,5196.50,11.81
scenario3,dataset_063,4669.63,10.79
scenario3,dataset_064,4327.24,9.90
scenario3,dataset_065,4817.89,12.71
scenario3,dataset_066,5212.32,11.50
scenario3,dataset_067,4529.19,10.01
scenario3,dataset_068,4535.65,10.65
scenario3,dataset_069,5233.72,10.30
scenario3,dataset_070,5058.27,12.22
scenario3,dataset_071,4639.08,10.79
scenario3,dataset_072,5329.93,10.71
scenario3,dataset_073,6176.90,11.96
scenario3,dataset_074,5257.16,11.82
scenario3,dataset_075,4617.76,10.65
scenario3,dataset_076,5934.33,11.10
scenario3,dataset_077,4809.03,10.04
scenario3,dataset_078,5365.42,11.67
scenario3,dataset_079,5568.99,10.24
scenario3,dataset_080,4538.71,13.30
scenario3,dataset_081,4595.11,11.51
scenario3,dataset_082,4956.36,10.14
scenario3,dataset_083,5598.39,12.02
scenario3,dataset_084,4778.61,12.65
scenario3,dataset_085,5252.57,13.62
scenario3,dataset_086,4975.67,11.71
scenario3,dataset_087,5981.61,13.69
scenario3,dataset_088,4932.29,10.48
scenario3,dataset_089,4790.05,10.83
scenario3,dataset_090,5568.41,9.49
scenario3,dataset_091,5121.53,10.02
scenario3,dataset_092,4899.59,9.04
scenario3,dataset_093,5123.51,11.16
scenario3,dataset_094,5475.24,9.99
scenario3,dataset_095,4936.50,11.06
scenario3,dataset_096,5676.99,11.21
scenario3,dataset_097,5388.59,11.43
scenario3,dataset_098,5166.66,11.81
scenario3,dataset_099,6509.68,10.02
scenario3,dataset_100,5125.26,12.34
